case_uid,target,tool,priority,priority_reason,case_kind,status_label,run_dir,run_id,mode,input_bc,input_ll,raw_artifact,raw_row_or_line,reported_file,reported_line,reported_column,location_validity,source_region,project_source_only,header_context,ir_function,ir_instruction,ir_line,ir_snippet,source_snippet,message,root_cause_hint,confidence,needs_manual_review,manual_verdict,evidence_files,notes
phasar.lepton.O2g.000204,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2830,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,1898,,missing_file,system_header,0,system_header,_ZNKSt6vectorIjSaIjEE12_M_check_lenEmPKc,,2839,"%13 = load i64, ptr %5, align 8, !dbg !57073, !psr.id !57074 | ID: 15774",,Phasar IFDS-Uninitialized use; variables=__n; reported_source=if (max_size() - size() < __n),debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000205,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2846,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,1901,,missing_file,system_header,0,system_header,_ZNKSt6vectorIjSaIjEE12_M_check_lenEmPKc,,2854,"%21 = load i64, ptr %20, align 8, !dbg !57092, !psr.id !57094 | ID: 15785",,"Phasar IFDS-Uninitialized use; variables=Line       : 1901; reported_source=const size_type __len = size() + (std::max)(size(), __n);",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000206,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2859,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,1902,,missing_file,system_header,0,system_header,_ZNKSt6vectorIjSaIjEE12_M_check_lenEmPKc,,2868,"%23 = load i64, ptr %7, align 8, !dbg !57098, !psr.id !57099 | ID: 15788",,"Phasar IFDS-Uninitialized use; variables=__len, __len, __len; reported_source=return (__len < size() || __len > max_size()) ? max_size() : __len;",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000207,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2883,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_vector.h,381,,missing_file,system_header,0,system_header,_ZNSt12_Vector_baseIjSaIjEE11_M_allocateEm,,2892,"%8 = load i64, ptr %6, align 8, !dbg !57186, !psr.id !57187 | ID: 15839",,"Phasar IFDS-Uninitialized use; variables=__n, __n; reported_source=return __n != 0 ? _Tr::allocate(_M_impl, __n) : pointer();",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000208,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2901,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/alloc_traits.h,482,,missing_file,system_header,0,system_header,_ZNSt12_Vector_baseIjSaIjEE11_M_allocateEm,,2910,"%14 = load i64, ptr %4, align 8, !dbg !57207, !psr.id !57208 | ID: 15849",,Phasar IFDS-Uninitialized use; variables=__n; reported_source={ return __a.allocate(__n); },debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000209,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2913,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/new_allocator.h,134,,missing_file,system_header,0,system_header,_ZNSt15__new_allocatorIjE8allocateEmPKv,,2922,"%9 = load i64, ptr %6, align 8, !dbg !57443, !psr.id !57445 | ID: 15971",,"Phasar IFDS-Uninitialized use; variables=__n; reported_source=if (__builtin_expect(__n > this->_M_max_size(), false))",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000210,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2929,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/new_allocator.h,138,,missing_file,system_header,0,system_header,_ZNSt15__new_allocatorIjE8allocateEmPKv,,2938,"%13 = load i64, ptr %6, align 8, !dbg !57458, !psr.id !57461 | ID: 15977",,Phasar IFDS-Uninitialized use; variables=__n; reported_source=if (__n > (std::size_t(-1) / sizeof(_Tp))),debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000211,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2945,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/new_allocator.h,151,,missing_file,system_header,0,system_header,_ZNSt15__new_allocatorIjE8allocateEmPKv,,2954,"%18 = load i64, ptr %6, align 8, !dbg !57472, !psr.id !57473 | ID: 15984",,Phasar IFDS-Uninitialized use; variables=__n; reported_source=return static_cast<_Tp*>(_GLIBCXX_OPERATOR_NEW(__n * sizeof(_Tp)));,debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000214,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,2987,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/atomic_base.h,418,,missing_file,system_header,0,system_header,_ZNSt13__atomic_baseIjEpLEj,,2996,"%9 = load i32, ptr %4, align 4, !dbg !57699, !psr.id !57700 | ID: 16111",,"Phasar IFDS-Uninitialized use; variables=__i; reported_source={ return __atomic_add_fetch(&_M_i, __i, int(memory_order_seq_cst)); }",debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000227,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,3174,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/std_function.h,291,,missing_file,system_header,0,system_header,_ZNSt17_Function_handlerIFvPN6IOUtil10FileReaderEPNS0_10FileWriterEjbEPFvS2_S4_ibEE9_M_invokeERKSt9_Any_dataOS2_OS4_OjOb,,3183,"%16 = load ptr, ptr %10, align 8, !dbg !66689, !psr.id !66693 | ID: 20923",,Phasar IFDS-Uninitialized use; variables=__args; reported_source=std::forward<_ArgTypes>(__args)...);,debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000228,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,3186,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/invoke.h,151,,missing_file,system_header,0,system_header,_ZSt10__invoke_rIvRPFvPN6IOUtil10FileReaderEPNS0_10FileWriterEibEJS2_S4_jbEENSt9enable_ifIXsr7is_voidIT_EE5valueES9_E4typeEOT0_DpOT1_,,3195,"%16 = load ptr, ptr %10, align 8, !dbg !67009, !psr.id !67013 | ID: 21079",,Phasar IFDS-Uninitialized use; variables=__args; reported_source=std::forward<_Args>(__args)...);,debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000229,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,3198,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/invoke.h,61,,missing_file,system_header,0,system_header,_ZSt13__invoke_implIvRPFvPN6IOUtil10FileReaderEPNS0_10FileWriterEibEJS2_S4_jbEET_St14__invoke_otherOT0_DpOT1_,,3207,"%20 = load ptr, ptr %11, align 8, !dbg !67053, !psr.id !67061 | ID: 21107",,Phasar IFDS-Uninitialized use; variables=__args; reported_source={ return std::forward<_Fn>(__f)(std::forward<_Args>(__args)...); },debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
phasar.lepton.O2g.000263,lepton,phasar,P2,ExternalOrUnresolvedSource,RunOrLocationWeakEvidence,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026,lepton_O2_g-Mon-Mar-16-10:10:01-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/artifacts/lepton_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt,3649,/usr/bin/../lib/gcc/x86_64-linux-gnu/13/../../../../include/c++/13/bits/stl_algobase.h,238,,missing_file,system_header,0,system_header,_ZSt3minIiERKT_S2_S2_,,3658,"%8 = load ptr, ptr %4, align 8, !dbg !84925, !psr.id !84926 | ID: 31026",,Phasar IFDS-Uninitialized use; variables=__a; reported_source=if (__b < __a),debug_location_or_source_attribution_drift_candidate,0.50,1,,/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/runs/ifds-uninit/lepton_O2_g-Mon-Mar-16-10:10:01-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/lepton/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=direct_or_container_remap; exact source line was revalidated against the resolved source tree.
