target,priority_reason,reported_file,reported_line,reported_column,location_validity,source_region,example_case_uid,example_raw_artifact,example_raw_row_or_line,ir_snippet,source_snippet,validation_status
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/rf64.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.000020,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.var_points_to:76856:77573c334df0cc12f5218685735464b9abbb2405,"call void @llvm.dbg.value(metadata i32 %285, metadata !68877, metadata !DIExpression()) #48, !dbg !68890",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/alac.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.000022,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.var_points_to:40044:33ec93b413df145f2d4982f270e80fc093de662b,"call void @llvm.dbg.value(metadata %struct.sf_private_tag* %0, metadata !34842, metadata !DIExpression()) #48, !dbg !34852",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ima_adpcm.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.000023,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.var_points_to:26442:f9be81aab1fb106c00ffba18f9e4c55a82ee57cb,"%40 = load i64, i64* %39, align 8, !dbg !23309, !tbaa !9477",,ok
libsndfile,ColumnOutOfRange,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.c,389,48,column_out_of_range,project_source,cclyzerpp.libsndfile.O2g.000039,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.var_points_to:84606:3335875863da19800157982f224900a31eb3db07,"%11 = load i8*, i8** %10, align 16, !dbg !87536, !tbaa !87493",		} /* while */,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ms_adpcm.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.000094,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.var_points_to:35173:c299ed5c31b997012955284a04030aac4cf99346,"%42 = load i32, i32* %25, align 8, !dbg !26046, !tbaa !8874",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/chanmap.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.000136,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.var_points_to:45437:0047bd69925c1fc326e157c0e93c46c3b5d907f0,"%22 = phi %struct.AIFF_CAF_CHANNEL_MAP* [ null, %1 ], [ %16, %14 ], [ null, %12 ], !dbg !36809",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ALAC/ALACBitUtilities.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.000138,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.var_points_to:78671:2e1339098901111493337732270a76832d922e53,"%21 = load i8*, i8** %20, align 8, !dbg !81296, !tbaa !81083",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ALAC/alac_decoder.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.000139,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.var_points_to:81167:cbc8c6881512a4e1da405f268070457cbe2942d4,"%560 = select i1 %559, i32 -50, i32 0, !dbg !85296",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/sfendian.h,0,,line_zero,project_header,cclyzerpp.libsndfile.O2g.002202,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:712:56cff42fc6f3650561e3bcebce58e27b1d7505d2,"call void @llvm.dbg.value(metadata i32 %329, metadata !8955, metadata !DIExpression()), !dbg !8956",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/common.h,0,,line_zero,project_header,cclyzerpp.libsndfile.O2g.002400,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:910:b4c556e12351c2e25b51407d5e6bab14d248c4c8,"call void @llvm.dbg.value(metadata double %23, metadata !10187, metadata !DIExpression()) #48, !dbg !10325",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/command.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.002634,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1144:e4e0721004dcac761b64fe23051656dc1aa08064,"call void @llvm.dbg.value(metadata %struct.SF_FORMAT_INFO* %0, metadata !11737, metadata !DIExpression()), !dbg !11739",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/pcm.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.002729,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1239:39b7da9be968d448c8ed9c901ee519e956d9fcb6,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.80* %0, metadata !12381, metadata !DIExpression()), !dbg !12383",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ulaw.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.002732,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1242:170cd2d0b8efa618489637c4ffd97dbf0fa745f1,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.107* %0, metadata !17702, metadata !DIExpression()), !dbg !17703",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/alaw.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.002733,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1243:40e810c9a31618a3e81ea48ceea175b0b314db86,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.134* %0, metadata !18639, metadata !DIExpression()), !dbg !18640",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/float32.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.002734,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1244:4f8d15f274cd0c07159b08e3c2e2e8fe19c0a9dc,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.161* %0, metadata !4365, metadata !DIExpression()), !dbg !19204",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/double64.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.002789,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:1299:0d476989d4f68fca17ee832d72d5e7b9ff2cc3ac,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.188* %0, metadata !4749, metadata !DIExpression()), !dbg !21246",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/gsm610.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003521,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2031:3c27ae26329a57c33864dc2e5490afe53629aa2b,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.269* %0, metadata !26889, metadata !DIExpression()), !dbg !26892",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/dwvw.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003531,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2041:0e25896d759dbbe16627e3e8cc1e972de1ac01f7,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.296* %0, metadata !27941, metadata !DIExpression()), !dbg !27944",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/vox_adpcm.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003538,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2048:acffd499adb46faba0abf8a632bc2647da1fe57a,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.323* %0, metadata !29521, metadata !DIExpression()), !dbg !29523",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/strings.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003541,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2051:09087850a9bccbefdb1a7980cc2b5f8d6d049f20,"call void @llvm.dbg.value(metadata %struct.sf_private_tag* %0, metadata !31267, metadata !DIExpression()), !dbg !31279",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/dither.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003583,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2093:ec41902cb6cfc21fdb3ca7aca07a78eb97049db1,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.402* %0, metadata !31837, metadata !DIExpression()), !dbg !31885",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/cart.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003590,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2100:708586f7175f0e7aecfaeb3a9b604aaf77927a90,"call void @llvm.dbg.value(metadata %struct.SF_CART_INFO_16K* %2, metadata !32365, metadata !DIExpression()), !dbg !32367",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/broadcast.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003604,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2114:39c74bd1a8702c98fe1c8a6ccc9c14bc65aa66d2,"call void @llvm.dbg.value(metadata %struct.sf_private_tag* %0, metadata !33167, metadata !DIExpression()), !dbg !33174",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/audio_detect.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003621,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2131:03bf50d27c9c04fa87716512437b8ef2b163f46c,"call void @llvm.dbg.value(metadata %struct.sf_private_tag* %0, metadata !33687, metadata !DIExpression()), !dbg !33699",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ima_oki_adpcm.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003648,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2158:86c76992846717f388dcd88f586fceb25a187eef,"call void @llvm.dbg.value(metadata %struct.IMA_OKI_ADPCM* %0, metadata !33789, metadata !DIExpression()), !dbg !33791",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/chunk.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.003927,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2437:c6cb1029b28216d2e5fedf52e64a134d5211f01f,"call void @llvm.dbg.value(metadata %struct.sf_private_tag* %0, metadata !35910, metadata !DIExpression()), !dbg !35925",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ogg.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004004,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2514:d967221e063a7aafcddf5c881bfb7cfb954052ea,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.567* %0, metadata !36757, metadata !DIExpression()), !dbg !36758",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/id3.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004014,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:2524:e1aad62efce44851d5c5e2374ebd352008b82cd5,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.593* %0, metadata !37195, metadata !DIExpression()), !dbg !37199",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/avr.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004702,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3212:ca01403d0821328f4237b1f68f14749cc72b62ca,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.80* %0, metadata !45241, metadata !DIExpression()), !dbg !45243",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/caf.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004714,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3224:0bcb876f8e3b50ff1afab723f7a226e436e5d3eb,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.80* %0, metadata !45877, metadata !DIExpression()), !dbg !45899",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/dwd.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004913,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3423:5fae2450bdded6e67383604de4602a6806afa339,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.761* %0, metadata !47782, metadata !DIExpression()), !dbg !47783",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/flac.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004914,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3424:07076411e1c39c949c7fb5fdb7572560ff8ec519,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.787* %0, metadata !48148, metadata !DIExpression()), !dbg !48149",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/g72x.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004915,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3425:39406bfd153063f259ec6d1add709e53d359b5a4,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.107* %0, metadata !48512, metadata !DIExpression()), !dbg !48517",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/htk.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004923,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3433:3f51c98357c97fe0c63efb15952894e40cb19a9a,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.80* %0, metadata !49661, metadata !DIExpression()), !dbg !49664",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/ircam.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004948,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3458:cdbf41d88f6557c8d5dd7da22e547a42c30bd67f,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.107* %0, metadata !50188, metadata !DIExpression()), !dbg !50191",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/mat4.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.004985,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3495:af055582d4f0698d7babb589fcaec2a4e16fa958,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.80* %0, metadata !50804, metadata !DIExpression()), !dbg !50807",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/mat5.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.005040,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3550:d9a2462a73fb65430fa33eaa2cfdb9241f82e9cb,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.80* %0, metadata !51117, metadata !DIExpression()), !dbg !51120",,ok
libsndfile,LineZero,/home/jimi/PaperExperiment/CompilerOptimization/Target/libsndfile/src/nist.c,0,,line_zero,project_source,cclyzerpp.libsndfile.O2g.005159,/home/jimi/PaperExperiment/CompilerOptimization/Result/libsndfile/cclyzerpp/LLVM14-O2-g/run_20260427_132609_libsndfile_sndfile_convert_O2_g/ValueCases/all_cases.csv,subset.callgraph.callgraph_edge:3669:d51bd76109726f4f683706a3064681a86a885990,"call void @llvm.dbg.value(metadata %struct.sf_private_tag.80* %0, metadata !51924, metadata !DIExpression()), !dbg !51926",,ok
